ob_time,wind_direction,wind_speed,air_temperature,dewpoint,rltv_hum,prcp_amt
2013-01-21 03:00:00,190.0,1.0,-1.0,-1.8,92.8,0.0
2013-01-21 04:00:00,200.0,2.0,-0.9,-1.6,92.8,0.0
2013-01-21 05:00:00,200.0,1.0,-1.0,-1.7,92.8,0.0
2013-01-21 06:00:00,180.0,1.0,-1.1,-1.9,92.6,0.0
2013-01-21 07:00:00,180.0,2.0,-1.1,-1.8,92.6,0.0
2013-01-21 08:00:00,170.0,1.0,-1.2,-1.9,92.5,0.0
2013-01-21 09:00:00,200.0,2.0,-1.1,-1.9,92.6,2.5
2013-01-21 10:00:00,190.0,2.0,-0.5,-1.7,89.3,0.0
2013-01-21 11:00:00,190.0,2.0,0.1,-1.8,86.3,0.0
2013-01-21 12:00:00,200.0,2.0,0.6,-1.7,83.2,0.0
2013-01-21 13:00:00,240.0,2.0,1.8,-2.1,76.1,0.0
2013-01-21 14:00:00,270.0,1.0,1.6,-1.9,77.7,0.0
2013-01-21 15:00:00,190.0,2.0,1.4,-2.0,77.5,0.0
2013-01-21 16:00:00,160.0,2.0,-0.1,-2.7,80.1,0.0
2013-01-21 17:00:00,170.0,2.0,-1.3,-2.6,88.1,0.0
2013-01-21 18:00:00,170.0,1.0,-2.1,-3.0,91.2,0.0
2013-01-21 19:00:00,180.0,2.0,-2.6,-3.4,90.7,0.0
2013-01-21 20:00:00,0.0,0.0,-1.8,-2.4,94.2,0.0
2013-01-21 21:00:00,160.0,2.0,-1.8,-2.4,94.2,0.0
2013-01-21 22:00:00,140.0,2.0,-2.4,-3.1,91.0,0.0
2013-01-21 23:00:00,110.0,2.0,-3.7,-4.4,91.8,0.0
2013-01-22 00:00:00,170.0,1.0,-4.3,-5.0,91.2,0.0
2013-01-22 01:00:00,260.0,1.0,-5.4,-6.1,89.7,0.0
2013-01-22 02:00:00,0.0,0.0,-5.6,-6.4,89.8,0.0
2013-01-22 03:00:00,70.0,1.0,-5.9,-6.7,89.3,0.0
2013-01-22 04:00:00,290.0,1.0,-6.4,-7.3,85.8,0.0
2013-01-22 05:00:00,60.0,3.0,-5.9,-6.7,89.3,0.0
2013-01-22 06:00:00,70.0,3.0,-5.1,-5.8,90.2,0.0
2013-01-22 07:00:00,100.0,4.0,-1.5,-1.9,94.5,0.0
2013-01-22 08:00:00,90.0,3.0,-0.9,-1.3,95.1,0.0
2013-01-22 09:00:00,60.0,5.0,-0.3,-0.7,95.7,0.6
2013-01-22 10:00:00,110.0,5.0,0.2,-0.3,96.0,0.0
2013-01-22 11:00:00,70.0,5.0,1.0,0.5,96.0,0.0
2013-01-22 12:00:00,90.0,6.0,1.9,0.9,92.6,0.0
2013-01-22 13:00:00,80.0,7.0,2.5,0.6,87.6,0.0
2013-01-22 14:00:00,90.0,5.0,2.7,0.2,84.1,0.0
2013-01-22 15:00:00,80.0,8.0,2.9,0.1,82.5,0.0
2013-01-22 16:00:00,80.0,9.0,2.8,-1.5,73.8,0.0
2013-01-22 17:00:00,80.0,10.0,3.0,-2.3,67.3,0.0
2013-01-22 18:00:00,80.0,9.0,3.0,-2.6,67.3,0.0
2013-01-22 19:00:00,80.0,9.0,2.6,-1.8,73.5,0.0
2013-01-22 20:00:00,90.0,9.0,2.4,-1.6,75.1,0.0
2013-01-22 21:00:00,90.0,10.0,2.2,-1.6,76.5,0.0
2013-01-22 22:00:00,80.0,9.0,3.0,-1.7,70.6,0.0
2013-01-22 23:00:00,80.0,11.0,3.1,-1.4,72.5,0.0
2013-01-23 00:00:00,70.0,9.0,3.2,-0.9,74.3,0.0
2013-01-23 01:00:00,70.0,7.0,2.9,-0.7,77.3,0.0
2013-01-23 02:00:00,50.0,6.0,2.5,-0.8,78.7,0.0
2013-01-23 03:00:00,50.0,5.0,2.1,-0.9,80.0,0.0
2013-01-23 04:00:00,60.0,6.0,2.0,-0.9,81.7,0.0
2013-01-23 05:00:00,50.0,6.0,1.8,-1.1,81.5,0.0
2013-01-23 06:00:00,50.0,6.0,1.7,-1.1,81.5,0.0
2013-01-23 07:00:00,60.0,5.0,1.6,-1.2,81.3,0.0
2013-01-23 08:00:00,60.0,6.0,1.6,-1.3,81.3,0.0
2013-01-23 09:00:00,50.0,5.0,1.6,-1.3,81.3,0.0
2013-01-23 10:00:00,50.0,5.0,1.7,-1.4,79.6,0.0
2013-01-23 11:00:00,60.0,6.0,1.9,-1.4,78.0,0.0
2013-01-23 12:00:00,60.0,4.0,2.1,-1.1,80.0,0.0
2013-01-23 13:00:00,70.0,5.0,2.1,-0.5,83.5,0.0
2013-01-23 14:00:00,80.0,6.0,2.2,0.0,85.5,0.0
2013-01-23 15:00:00,90.0,8.0,2.6,-0.8,78.7,0.0
2013-01-23 16:00:00,90.0,6.0,2.5,-1.1,76.9,0.0
2013-01-23 17:00:00,70.0,6.0,1.8,-0.2,87.1,0.0
2013-01-23 18:00:00,90.0,6.0,2.1,-1.0,80.0,0.0
2013-01-23 19:00:00,80.0,8.0,2.1,-1.4,78.2,0.0
2013-01-23 20:00:00,80.0,9.0,2.1,-2.0,74.7,0.0
2013-01-23 21:00:00,90.0,8.0,2.3,-1.7,74.9,0.0
2013-01-23 22:00:00,90.0,7.0,2.3,-1.2,78.5,0.0
2013-01-23 23:00:00,100.0,7.0,2.2,-1.1,78.4,0.0
2013-01-24 00:00:00,80.0,6.0,1.9,-1.7,76.2,0.0
2013-01-24 01:00:00,80.0,8.0,1.5,-1.6,79.4,0.0
2013-01-24 02:00:00,90.0,6.0,1.5,-1.3,81.4,0.0
2013-01-24 03:00:00,30.0,3.0,1.6,-0.9,83.2,0.0
2013-01-24 04:00:00,30.0,3.0,1.1,-0.6,88.5,0.0
2013-01-24 05:00:00,50.0,4.0,1.5,-1.4,81.4,0.0
2013-01-24 06:00:00,20.0,3.0,1.5,-1.5,81.4,0.0
2013-01-24 07:00:00,50.0,4.0,1.5,-1.4,81.4,0.0
2013-01-24 08:00:00,50.0,5.0,1.6,-1.5,79.6,0.0
2013-01-24 09:00:00,40.0,4.0,1.8,-1.7,77.9,0.0
2013-01-24 10:00:00,30.0,4.0,1.7,-1.8,77.9,0.0
2013-01-24 11:00:00,20.0,3.0,1.8,-1.7,77.9,0.0
2013-01-24 12:00:00,70.0,5.0,2.0,-2.0,74.5,0.0
2013-01-24 13:00:00,60.0,3.0,2.1,-2.3,72.9,0.0
2013-01-24 14:00:00,40.0,3.0,2.1,-2.7,71.2,0.0
2013-01-24 15:00:00,60.0,5.0,2.3,-3.5,66.2,0.0
2013-01-24 16:00:00,90.0,2.0,2.1,-3.6,65.8,0.0
2013-01-24 17:00:00,80.0,2.0,1.9,-4.0,62.5,0.0
2013-01-24 18:00:00,40.0,2.0,1.9,-4.0,62.5,0.0
2013-01-24 19:00:00,160.0,1.0,1.1,-2.6,74.8,0.0
2013-01-24 20:00:00,250.0,2.0,1.2,-3.2,69.7,0.0
2013-01-24 21:00:00,180.0,2.0,0.9,-2.0,78.7,0.0
2013-01-24 22:00:00,180.0,2.0,0.8,-2.2,78.1,0.0
2013-01-24 23:00:00,190.0,2.0,0.6,-1.8,83.2,0.0
2013-01-25 00:00:00,260.0,1.0,-0.7,-3.3,79.0,0.0
2013-01-25 01:00:00,100.0,1.0,-2.4,-3.8,86.7,0.0
2013-01-25 02:00:00,120.0,1.0,-1.6,-2.7,90.1,0.0
2013-01-25 03:00:00,160.0,1.0,-1.2,-2.5,88.4,0.0
2013-01-25 04:00:00,260.0,1.0,-0.7,-2.0,89.0,0.0
2013-01-25 05:00:00,140.0,2.0,-0.7,-2.0,89.0,0.0
2013-01-25 06:00:00,120.0,1.0,-0.4,-2.2,85.7,0.0
2013-01-25 07:00:00,110.0,3.0,0.4,-3.0,75.2,0.0
2013-01-25 08:00:00,140.0,2.0,0.9,-3.3,70.9,0.0
2013-01-25 09:00:00,180.0,2.0,0.9,-3.1,72.5,0.0
2013-01-25 10:00:00,150.0,5.0,1.4,-2.7,73.8,0.0
2013-01-25 11:00:00,160.0,5.0,1.5,-2.4,75.8,0.0
2013-01-25 12:00:00,160.0,4.0,1.7,-1.9,77.9,0.0
2013-01-25 13:00:00,160.0,4.0,2.1,-2.2,72.9,0.0
2013-01-25 14:00:00,150.0,5.0,2.1,-2.1,72.9,0.0
2013-01-25 15:00:00,160.0,6.0,2.0,-2.7,71.0,0.0
2013-01-25 16:00:00,150.0,5.0,1.5,-2.6,73.9,0.0
2013-01-25 17:00:00,150.0,6.0,0.9,-2.7,74.4,0.0
2013-01-25 18:00:00,140.0,6.0,0.9,-2.3,78.2,0.0
2013-01-25 19:00:00,150.0,5.0,1.2,-1.6,81.1,0.0
2013-01-25 20:00:00,140.0,6.0,1.9,-0.7,83.5,0.0
2013-01-25 21:00:00,150.0,7.0,2.9,0.6,84.2,0.0
2013-01-25 22:00:00,160.0,9.0,3.4,0.8,82.8,0.0
2013-01-25 23:00:00,160.0,8.0,3.1,1.0,86.1,0.0
2013-01-26 00:00:00,150.0,7.0,2.9,1.5,91.1,0.4
2013-01-26 01:00:00,150.0,7.0,2.7,1.4,91.1,0.2
2013-01-26 02:00:00,170.0,6.0,2.4,1.2,91.0,0.8
2013-01-26 03:00:00,160.0,5.0,2.3,1.3,92.8,0.2
2013-01-26 04:00:00,170.0,3.0,2.4,1.5,94.6,0.4
2013-01-26 05:00:00,0.0,0.0,2.4,1.7,94.6,0.6
2013-01-26 06:00:00,220.0,2.0,2.9,2.4,96.4,0.6
2013-01-26 07:00:00,260.0,5.0,2.8,2.3,96.5,0.2
2013-01-26 08:00:00,290.0,4.0,2.4,1.7,94.6,0.0
2013-01-26 09:00:00,250.0,3.0,1.7,1.1,96.2,3.4
2013-01-26 10:00:00,240.0,3.0,3.9,3.4,96.5,0.0
2013-01-26 11:00:00,250.0,5.0,6.2,3.6,83.4,0.0
2013-01-26 12:00:00,270.0,5.0,7.0,2.8,74.0,0.0
2013-01-26 13:00:00,260.0,7.0,7.9,2.6,69.4,0.0
2013-01-26 14:00:00,250.0,5.0,7.9,2.5,68.1,0.0
2013-01-26 15:00:00,220.0,4.0,7.2,3.3,75.5,0.0
2013-01-26 16:00:00,200.0,4.0,7.8,3.2,72.0,0.0
2013-01-26 17:00:00,190.0,5.0,6.5,2.5,76.2,0.0
2013-01-26 18:00:00,180.0,6.0,6.3,3.8,83.5,0.0
2013-01-26 19:00:00,190.0,7.0,6.8,4.2,83.8,0.0
2013-01-26 20:00:00,200.0,7.0,7.5,5.2,85.6,0.0
2013-01-26 21:00:00,190.0,8.0,7.6,6.0,89.9,0.4
2013-01-26 22:00:00,190.0,9.0,7.5,5.5,87.1,0.4
2013-01-26 23:00:00,190.0,8.0,7.3,5.3,87.0,0.4
2013-01-27 00:00:00,190.0,10.0,7.9,5.3,83.1,0.2
2013-01-27 01:00:00,190.0,10.0,7.6,6.1,89.9,0.2
2013-01-27 02:00:00,190.0,10.0,7.7,6.5,91.4,1.2
2013-01-27 03:00:00,190.0,11.0,8.2,7.1,92.9,0.0
2013-01-27 04:00:00,190.0,10.0,8.8,8.0,94.5,0.4
2013-01-27 05:00:00,190.0,8.0,9.7,8.8,94.7,1.2
2013-01-27 06:00:00,200.0,10.0,10.1,9.1,93.5,1.2
2013-01-27 07:00:00,210.0,7.0,10.3,9.3,93.5,0.6
2013-01-27 08:00:00,220.0,7.0,9.9,8.8,93.4,1.6
2013-01-27 09:00:00,260.0,10.0,8.8,5.7,81.0,7.8
2013-01-27 10:00:00,250.0,11.0,9.0,3.6,69.5,0.0
2013-01-27 11:00:00,260.0,11.0,9.8,2.5,60.6,0.0
2013-01-27 12:00:00,260.0,12.0,9.7,1.7,58.0,0.0
2013-01-27 13:00:00,250.0,15.0,9.9,0.4,51.1,0.0
2013-01-27 14:00:00,250.0,11.0,10.0,1.6,56.0,0.0
2013-01-27 15:00:00,240.0,7.0,9.3,0.2,52.4,0.0
2013-01-27 16:00:00,220.0,7.0,8.4,1.3,60.8,0.0
2013-01-27 17:00:00,240.0,6.0,6.4,1.2,68.9,0.0
2013-01-27 18:00:00,240.0,5.0,5.6,1.8,76.8,0.0
2013-01-27 19:00:00,210.0,5.0,4.8,1.8,80.8,0.0
2013-01-27 20:00:00,230.0,7.0,5.4,1.4,75.1,0.0
2013-01-27 21:00:00,240.0,5.0,5.0,1.4,77.8,0.0
2013-01-27 22:00:00,250.0,4.0,5.6,1.3,73.8,0.0
2013-01-27 23:00:00,230.0,4.0,4.3,1.3,80.3,0.0
2013-01-28 00:00:00,220.0,5.0,4.0,1.5,83.4,0.0
2013-01-28 01:00:00,250.0,4.0,4.2,1.8,85.1,0.0
2013-01-28 02:00:00,240.0,4.0,4.3,1.8,83.5,0.0
2013-01-28 03:00:00,230.0,5.0,4.2,1.8,85.1,0.0
2013-01-28 04:00:00,230.0,3.0,2.8,1.1,89.4,0.0
2013-01-28 05:00:00,240.0,4.0,2.5,0.8,89.3,0.0
2013-01-28 06:00:00,230.0,3.0,1.7,0.2,88.9,0.0
2013-01-28 07:00:00,230.0,3.0,1.3,0.2,92.4,0.0
2013-01-28 08:00:00,220.0,4.0,1.2,0.2,92.3,0.0
2013-01-28 09:00:00,200.0,4.0,2.8,1.4,91.2,0.0
2013-01-28 10:00:00,220.0,4.0,4.6,1.9,82.2,0.0
2013-01-28 11:00:00,220.0,4.0,6.5,2.6,76.2,0.0
2013-01-28 12:00:00,200.0,8.0,7.7,3.3,73.3,0.0
2013-01-28 13:00:00,200.0,6.0,8.1,4.4,77.8,0.0
2013-01-28 14:00:00,200.0,8.0,8.2,4.8,79.2,0.0
2013-01-28 15:00:00,190.0,10.0,8.2,5.9,86.0,0.0
2013-01-28 16:00:00,200.0,12.0,9.1,5.8,79.9,0.0
2013-01-28 17:00:00,190.0,13.0,8.6,6.9,89.0,0.2
2013-01-28 18:00:00,210.0,11.0,8.8,7.7,93.1,0.8
2013-01-28 19:00:00,200.0,9.0,9.3,8.4,94.6,1.4
2013-01-28 20:00:00,230.0,9.0,10.4,8.9,91.0,0.0
2013-01-28 21:00:00,240.0,8.0,10.5,7.0,78.5,2.4
2013-01-28 22:00:00,220.0,8.0,10.6,8.1,84.8,0.0
2013-01-28 23:00:00,220.0,7.0,10.5,7.7,82.2,0.0
2013-01-29 00:00:00,240.0,6.0,10.9,7.4,78.8,0.0
2013-01-29 01:00:00,230.0,8.0,11.1,7.2,76.6,0.0
2013-01-29 02:00:00,230.0,6.0,11.2,6.9,74.2,0.0
2013-01-29 03:00:00,220.0,6.0,10.6,7.7,82.3,0.0
2013-01-29 04:00:00,220.0,7.0,10.1,8.3,88.3,0.2
2013-01-29 05:00:00,220.0,8.0,9.7,8.5,92.0,0.2
2013-01-29 06:00:00,220.0,5.0,9.6,8.5,93.3,0.0
2013-01-29 07:00:00,220.0,3.0,9.5,8.5,93.3,0.0
2013-01-29 08:00:00,230.0,3.0,10.0,9.3,96.1,0.0
2013-01-29 09:00:00,220.0,5.0,11.4,10.5,93.8,0.4
2013-01-29 10:00:00,220.0,6.0,12.4,10.9,90.4,0.0
2013-01-29 11:00:00,220.0,7.0,12.7,11.0,89.4,0.0
2013-01-29 12:00:00,220.0,7.0,13.0,11.1,88.3,0.0
2013-01-29 13:00:00,220.0,7.0,12.9,11.5,91.8,0.0
2013-01-29 14:00:00,230.0,8.0,13.7,11.5,86.4,0.0
2013-01-29 15:00:00,230.0,8.0,13.8,11.2,84.2,0.0
2013-01-29 16:00:00,220.0,9.0,13.6,11.3,86.3,0.0
2013-01-29 17:00:00,220.0,10.0,13.2,11.3,88.4,0.0
2013-01-29 18:00:00,220.0,8.0,12.5,11.4,92.8,0.0
2013-01-29 19:00:00,220.0,9.0,12.5,11.1,91.7,0.0
2013-01-29 20:00:00,220.0,13.0,12.4,11.2,92.8,0.2
2013-01-29 21:00:00,220.0,12.0,12.3,11.0,91.5,0.2
2013-01-29 22:00:00,210.0,9.0,12.3,11.1,92.7,0.2
2013-01-29 23:00:00,220.0,8.0,12.1,11.1,93.9,0.4
2013-01-30 00:00:00,210.0,9.0,12.2,11.1,92.7,0.0
2013-01-30 01:00:00,210.0,8.0,12.2,11.3,93.9,0.4
2013-01-30 02:00:00,210.0,9.0,12.2,11.2,93.9,0.4
2013-01-30 03:00:00,220.0,10.0,12.2,11.1,92.7,0.6
2013-01-30 04:00:00,290.0,11.0,10.3,8.8,91.0,2.0
2013-01-30 05:00:00,240.0,4.0,9.4,8.5,94.6,0.8
2013-01-30 06:00:00,230.0,4.0,8.9,8.3,95.9,0.4
2013-01-30 07:00:00,230.0,5.0,8.3,7.4,94.4,0.0
2013-01-30 08:00:00,240.0,5.0,8.7,7.5,91.7,0.0
2013-01-30 09:00:00,230.0,6.0,9.3,7.3,88.0,5.2
2013-01-30 10:00:00,240.0,9.0,10.5,7.1,79.8,0.0
2013-01-30 11:00:00,250.0,11.0,11.3,5.7,68.5,0.2
2013-01-30 12:00:00,260.0,13.0,11.4,4.8,64.0,0.0
2013-01-30 13:00:00,260.0,14.0,11.7,4.0,58.8,0.0
2013-01-30 14:00:00,260.0,14.0,11.7,2.4,53.2,0.0
2013-01-30 15:00:00,250.0,12.0,11.3,1.9,52.5,0.0
2013-01-30 16:00:00,250.0,13.0,10.7,1.8,53.7,0.0
2013-01-30 17:00:00,250.0,12.0,10.2,2.1,57.5,0.0
2013-01-30 18:00:00,260.0,13.0,9.7,2.3,60.4,0.0
2013-01-30 19:00:00,260.0,13.0,9.4,2.4,61.2,0.0
2013-01-30 20:00:00,260.0,10.0,9.0,2.6,64.4,0.0
2013-01-30 21:00:00,250.0,7.0,8.0,2.5,68.2,0.2
2013-01-30 22:00:00,240.0,7.0,8.0,2.9,69.5,0.0
2013-01-30 23:00:00,250.0,6.0,7.1,2.7,74.0,0.0
2013-01-31 00:00:00,240.0,5.0,7.1,3.5,78.3,0.0
2013-01-31 01:00:00,230.0,5.0,7.1,3.5,78.3,0.0
2013-01-31 02:00:00,220.0,6.0,7.2,3.7,78.3,0.0
2013-01-31 03:00:00,220.0,6.0,7.4,4.5,81.4,0.0
2013-01-31 04:00:00,200.0,8.0,8.3,5.2,80.6,0.0
2013-01-31 05:00:00,210.0,9.0,9.3,5.4,76.2,0.0
2013-01-31 06:00:00,210.0,10.0,9.8,6.1,77.9,0.0
2013-01-31 07:00:00,230.0,9.0,8.7,7.6,93.2,1.6
2013-01-31 08:00:00,230.0,6.0,8.6,6.9,89.0,0.6
2013-01-31 09:00:00,240.0,6.0,9.1,5.7,78.6,2.2
2013-01-31 10:00:00,240.0,10.0,9.9,5.2,73.0,0.0
2013-01-31 11:00:00,250.0,15.0,8.7,3.9,71.7,0.2
2013-01-31 12:00:00,250.0,12.0,10.3,4.8,68.6,0.0
2013-01-31 13:00:00,260.0,10.0,9.3,5.3,76.2,0.6
2013-01-31 14:00:00,260.0,13.0,10.2,3.5,63.5,0.0
2013-01-31 15:00:00,260.0,12.0,10.5,3.0,59.2,0.0
2013-01-31 16:00:00,260.0,10.0,9.9,1.9,57.0,0.0
2013-01-31 17:00:00,250.0,11.0,9.7,2.5,60.4,0.0
2013-01-31 18:00:00,250.0,9.0,9.3,2.4,62.3,0.0
2013-01-31 19:00:00,240.0,7.0,9.0,2.7,64.4,0.0
2013-01-31 20:00:00,230.0,5.0,8.6,3.3,69.0,0.0
2013-01-31 21:00:00,240.0,5.0,8.3,3.6,72.6,0.8
2013-01-31 22:00:00,230.0,5.0,8.0,3.7,73.6,0.0
2013-01-31 23:00:00,240.0,7.0,8.2,3.8,73.8,0.0
2013-02-01 00:00:00,240.0,6.0,8.0,4.1,76.3,0.0
2013-02-01 01:00:00,240.0,7.0,8.1,4.3,76.5,0.0
2013-02-01 02:00:00,230.0,4.0,8.0,4.5,79.0,0.0
2013-02-01 03:00:00,230.0,6.0,8.1,4.9,80.6,0.0
2013-02-01 04:00:00,270.0,4.0,6.5,5.0,89.5,0.2
2013-02-01 05:00:00,250.0,1.0,6.0,4.9,92.3,0.4
2013-02-01 06:00:00,210.0,2.0,6.0,5.2,93.9,1.0
2013-02-01 07:00:00,200.0,3.0,5.5,4.7,95.3,1.0
2013-02-01 08:00:00,270.0,4.0,5.1,4.3,95.1,1.2
2013-02-01 09:00:00,300.0,4.0,4.8,3.5,92.0,4.6
2013-02-01 10:00:00,300.0,5.0,4.8,3.6,92.0,0.4
2013-02-01 11:00:00,300.0,5.0,5.3,3.8,90.5,0.0
2013-02-01 12:00:00,310.0,5.0,5.9,3.7,86.2,0.0
2013-02-01 13:00:00,280.0,6.0,7.3,3.8,78.4,0.0
2013-02-01 14:00:00,300.0,8.0,7.2,3.2,75.5,0.0
2013-02-01 15:00:00,290.0,6.0,7.3,3.1,74.2,0.0
2013-02-01 16:00:00,290.0,5.0,6.8,2.5,73.8,0.0
2013-02-01 17:00:00,270.0,4.0,5.5,2.1,78.3,0.0
2013-02-01 18:00:00,230.0,2.0,4.0,1.6,85.0,0.0
2013-02-01 19:00:00,220.0,2.0,2.8,1.7,92.9,0.0
2013-02-01 20:00:00,240.0,1.0,2.3,1.5,94.6,0.0
2013-02-01 21:00:00,220.0,2.0,2.3,1.6,94.6,0.4
2013-02-01 22:00:00,280.0,2.0,2.4,1.8,96.4,0.0
2013-02-01 23:00:00,300.0,5.0,2.9,2.2,94.7,0.0
2013-02-02 00:00:00,310.0,5.0,3.9,2.5,89.9,0.0
2013-02-02 01:00:00,330.0,6.0,5.3,2.5,82.7,0.0
2013-02-02 02:00:00,340.0,8.0,5.5,2.0,78.3,0.0
2013-02-02 03:00:00,330.0,8.0,5.3,1.4,76.5,0.0
2013-02-02 04:00:00,330.0,9.0,4.7,0.6,74.4,0.0
2013-02-02 05:00:00,320.0,8.0,3.9,0.1,76.6,0.0
2013-02-02 06:00:00,330.0,8.0,3.4,-0.3,76.2,0.0
2013-02-02 07:00:00,330.0,7.0,3.0,-0.4,79.2,0.0
2013-02-02 08:00:00,330.0,7.0,2.7,-0.7,78.8,0.0
2013-02-02 09:00:00,330.0,6.0,2.9,-0.9,75.6,0.0
2013-02-02 10:00:00,320.0,7.0,3.8,-0.7,71.7,0.0
2013-02-02 11:00:00,350.0,7.0,4.2,-1.4,67.4,0.0
2013-02-02 12:00:00,330.0,8.0,4.9,-1.1,65.4,0.0
2013-02-02 13:00:00,330.0,9.0,5.2,-2.1,59.8,0.0
2013-02-02 14:00:00,320.0,9.0,5.5,-2.3,57.4,0.0
2013-02-02 15:00:00,320.0,9.0,4.9,-2.2,60.7,0.0
2013-02-02 16:00:00,320.0,7.0,4.9,-2.7,57.7,0.0
2013-02-02 17:00:00,320.0,6.0,4.8,-2.9,57.6,0.0
2013-02-02 18:00:00,330.0,7.0,4.6,-4.0,54.1,0.0
2013-02-02 19:00:00,320.0,5.0,3.6,-4.1,56.8,0.0
2013-02-02 20:00:00,300.0,3.0,2.1,-3.3,67.5,0.0
2013-02-02 21:00:00,290.0,5.0,1.7,-2.6,72.4,0.0
2013-02-02 22:00:00,290.0,5.0,1.4,-3.4,68.2,0.0
2013-02-02 23:00:00,260.0,2.0,-1.5,-4.2,77.5,0.0
2013-02-03 00:00:00,240.0,2.0,-2.2,-3.7,86.9,0.0
2013-02-03 01:00:00,270.0,3.0,-1.8,-3.5,85.4,0.0
2013-02-03 02:00:00,230.0,2.0,-1.6,-3.5,83.8,0.0
2013-02-03 03:00:00,230.0,2.0,-1.9,-3.3,87.4,0.0
2013-02-03 04:00:00,210.0,3.0,-1.4,-2.9,86.2,0.0
2013-02-03 05:00:00,210.0,2.0,-0.8,-2.7,85.1,0.0
2013-02-03 06:00:00,220.0,3.0,0.0,-2.4,82.2,0.0
2013-02-03 07:00:00,230.0,4.0,1.4,-1.5,81.2,0.0
2013-02-03 08:00:00,230.0,4.0,1.8,-1.2,79.7,0.0
2013-02-03 09:00:00,230.0,4.0,3.0,-0.6,77.4,0.0
2013-02-03 10:00:00,220.0,7.0,4.5,0.7,75.7,0.0
2013-02-03 11:00:00,240.0,6.0,5.8,2.3,78.6,0.0
2013-02-03 12:00:00,250.0,8.0,6.6,3.6,80.7,0.0
2013-02-03 13:00:00,250.0,7.0,7.2,4.4,82.6,0.0
2013-02-03 14:00:00,250.0,6.0,7.6,5.1,84.3,0.0
2013-02-03 15:00:00,250.0,5.0,8.0,5.6,84.5,0.0
2013-02-03 16:00:00,240.0,4.0,8.1,6.0,86.0,0.0
2013-02-03 17:00:00,220.0,3.0,8.2,6.3,87.4,0.0
2013-02-03 18:00:00,230.0,4.0,8.0,6.5,90.1,0.0
2013-02-03 19:00:00,230.0,3.0,8.7,7.2,90.4,0.0
2013-02-03 20:00:00,240.0,3.0,8.9,7.2,89.0,0.0
2013-02-03 21:00:00,240.0,4.0,8.8,7.2,89.1,0.0
2013-02-03 22:00:00,240.0,3.0,9.0,7.1,87.8,0.0
2013-02-03 23:00:00,250.0,5.0,9.3,7.3,88.0,0.0
2013-02-04 00:00:00,250.0,6.0,9.4,7.4,86.7,0.0
2013-02-04 01:00:00,250.0,6.0,8.9,6.9,87.7,0.0
2013-02-04 02:00:00,250.0,5.0,9.3,6.5,82.7,0.0
2013-02-04 03:00:00,250.0,7.0,9.1,6.4,82.6,0.0
2013-02-04 04:00:00,260.0,8.0,9.8,6.9,81.8,0.0
2013-02-04 05:00:00,260.0,12.0,10.4,7.5,82.1,0.0
2013-02-04 06:00:00,250.0,6.0,10.0,7.5,84.4,0.0
2013-02-04 07:00:00,250.0,5.0,10.0,7.5,84.4,0.0
2013-02-04 08:00:00,250.0,7.0,10.3,7.0,79.6,0.0
2013-02-04 09:00:00,300.0,11.0,9.4,3.8,67.4,0.0
2013-02-04 10:00:00,290.0,9.0,9.4,1.4,57.5,0.0
2013-02-04 11:00:00,280.0,8.0,10.2,0.2,49.3,0.0
2013-02-04 12:00:00,280.0,11.0,10.6,2.2,55.8,0.0
2013-02-04 13:00:00,270.0,12.0,9.9,0.1,49.9,0.0
2013-02-04 14:00:00,280.0,13.0,10.1,0.1,50.3,0.0
2013-02-04 15:00:00,270.0,11.0,10.0,0.3,51.3,0.0
2013-02-04 16:00:00,260.0,10.0,9.7,-0.1,50.7,0.0
2013-02-04 17:00:00,260.0,10.0,8.9,1.4,59.1,0.0
2013-02-04 18:00:00,260.0,9.0,7.8,1.4,63.9,0.0
2013-02-04 19:00:00,240.0,7.0,7.2,1.7,68.6,0.0
2013-02-04 20:00:00,240.0,8.0,7.0,1.5,68.3,0.0
2013-02-04 21:00:00,250.0,6.0,6.6,1.9,72.0,0.0
2013-02-04 22:00:00,230.0,7.0,6.2,1.6,73.1,0.0
2013-02-04 23:00:00,230.0,6.0,6.1,2.1,75.9,0.0
2013-02-05 00:00:00,230.0,6.0,6.3,2.4,76.0,0.0
2013-02-05 01:00:00,240.0,16.0,6.3,2.5,76.0,0.0
2013-02-05 02:00:00,270.0,10.0,3.5,2.1,89.8,2.6
2013-02-05 03:00:00,260.0,9.0,3.9,1.8,86.5,0.0
2013-02-05 04:00:00,260.0,6.0,3.5,1.4,86.4,0.0
2013-02-05 05:00:00,270.0,10.0,3.2,-0.6,75.9,0.0
2013-02-05 06:00:00,250.0,6.0,2.6,-1.1,76.9,0.0
2013-02-05 07:00:00,250.0,6.0,2.1,-2.2,72.9,0.0
2013-02-05 08:00:00,260.0,7.0,2.2,-2.2,73.0,0.0
2013-02-05 09:00:00,250.0,6.0,3.2,-1.9,69.2,2.6
2013-02-05 10:00:00,260.0,8.0,4.1,-1.7,65.7,0.0
2013-02-05 11:00:00,270.0,12.0,4.6,-2.5,60.3,0.0
2013-02-05 12:00:00,270.0,11.0,4.9,-2.5,59.2,0.0
2013-02-05 13:00:00,280.0,11.0,6.0,-3.2,51.1,0.0
2013-02-05 14:00:00,270.0,12.0,5.8,-3.8,50.7,0.0
