date,air_temperature_mean,dewpoint_mean,rltv_hum_mean,air_temperature_min,rltv_hum_min,air_temperature_max,prcp_count,day,holiday,mean_consumption,median_consumption,std_consumption
2012-07-21,15.9875,9.545833333333333,67.82083333333334,11.1,44.6,20.1,0,5,0,8.11743096140977,6.658,6.109618313231524
2012-07-22,17.079166666666666,10.833333333333334,69.29583333333333,10.3,47.3,22.6,0,6,0,8.211085879991078,6.739,5.96209004686221
2012-07-23,19.40833333333333,10.929166666666667,62.5625,10.1,29.7,27.0,0,0,0,7.946296610169492,6.607,5.860157920169179
2012-07-24,21.0125,12.3375,62.7875,12.0,33.0,28.9,0,1,0,7.889888665774208,6.562,5.795636934212475
2012-07-25,21.97083333333333,12.825,60.32083333333333,13.2,34.4,29.4,0,2,0,7.966217216770741,6.576499999999999,5.864838144480049
2012-07-26,21.154166666666665,12.070833333333333,57.375,16.6,39.3,26.3,0,3,0,7.884893151907206,6.614,5.767298647223029
2012-07-27,19.4375,14.4125,74.39583333333333,14.7,55.8,23.6,0,4,0,8.196745819397993,6.797,6.089619529081665
2012-07-28,17.191666666666666,7.6375,54.2875,13.2,38.3,21.3,0,5,0,8.06475089206066,6.7565,5.875439372690408
2012-07-29,13.441666666666668,9.666666666666666,78.58333333333333,9.2,57.5,18.7,7,6,0,8.535148717948719,7.172,6.403175251016369
2012-07-30,14.804166666666667,7.341666666666666,64.44583333333334,8.2,38.7,19.9,0,0,0,8.035820735785954,6.642,6.10850437112618
2012-07-31,15.7375,13.420833333333334,86.41666666666667,10.9,72.5,20.0,7,1,0,8.15114320712695,6.7155000000000005,6.199163306009004
2012-08-01,17.525000000000002,14.0,81.04166666666667,12.1,56.1,22.8,0,2,0,8.012025172644242,6.695,5.893835454637744
2012-08-02,17.8875,12.854166666666666,73.37083333333332,15.1,57.4,20.7,0,3,0,7.924838048563154,6.605,5.8847124645842825
2012-08-03,16.941666666666666,11.9625,74.37916666666666,10.7,51.9,21.8,0,4,0,7.951056494661921,6.617,5.893572122603329
2012-08-04,16.283333333333335,13.141666666666666,82.56666666666666,12.5,64.5,20.1,8,5,0,8.105360542704627,6.823,5.904575734491998
2012-08-05,15.929166666666667,12.483333333333334,81.75416666666666,10.9,54.9,21.2,4,6,0,8.634227141268076,7.103,6.393682812633457
2012-08-06,16.525000000000002,12.758333333333333,79.76666666666667,13.9,53.7,20.6,1,0,0,8.203523576512456,6.752000000000001,6.189314443636117
2012-08-07,14.9875,11.6375,81.54583333333333,9.9,57.9,19.7,2,1,0,8.150554492882563,6.686,6.16105530189999
2012-08-08,18.7125,14.479166666666666,78.41666666666667,14.2,53.0,23.6,1,2,0,7.956334297153024,6.592,5.871642744148932
2012-08-09,18.966666666666665,12.191666666666668,69.52499999999999,12.3,37.3,25.5,0,3,0,7.922083852313167,6.539,5.9300013868394
2012-08-10,19.58333333333333,13.154166666666669,70.58749999999999,13.0,38.8,26.9,0,4,0,7.927859176863181,6.582,6.011587672485768
2012-08-11,18.775,12.316666666666668,67.63333333333334,14.4,48.7,22.7,0,5,0,8.009109010011123,6.628,5.972463209529399
2012-08-12,20.1625,13.9125,69.21666666666667,15.2,42.1,25.8,0,6,0,8.37831145717464,7.016,6.050847939158001
2012-08-13,18.054166666666667,14.841666666666669,82.70416666666667,13.4,57.0,22.3,1,0,0,8.038669706405694,6.702,5.978215944278132
2012-08-14,19.8,15.254166666666668,76.99166666666666,16.9,51.6,24.8,2,1,0,7.853656361209964,6.449,5.946738128642568
2012-08-15,19.416666666666668,14.720833333333331,74.67083333333333,17.1,57.6,22.7,2,2,0,8.038980427046264,6.609,6.112698583043025
2012-08-16,18.625,13.054166666666667,70.7,15.6,56.2,21.5,0,3,0,7.911397330367074,6.498,5.919102751462355
2012-08-17,21.375,14.108333333333334,65.39166666666667,17.4,39.4,27.6,0,4,0,7.729175934163701,6.4045,5.744736034209445
2012-08-18,23.318169398907106,16.070150273224044,65.49153005464481,15.436065573770492,49.1,29.3,1,5,0,7.96464872080089,6.561,5.946732687081945
2012-08-19,22.7625,16.858333333333334,72.28333333333333,15.5,47.9,28.8,0,6,0,8.513752836484985,7.013,6.391367591726215
2012-08-20,19.429166666666667,15.2625,78.75833333333334,15.0,51.4,25.0,0,0,0,8.07246672601825,6.724,5.928342471513012
2012-08-21,17.979166666666668,13.8125,78.39999999999999,14.8,54.2,21.8,0,1,0,7.897024911032028,6.5725,5.69112923551668
2012-08-22,17.083333333333332,11.4125,71.43333333333334,12.5,49.1,22.1,0,2,0,7.802124722098711,6.465,5.779033448747411
2012-08-23,16.279166666666665,11.104166666666666,73.71249999999999,10.7,46.4,21.1,0,3,0,7.76778746109382,6.4485,5.783996677144735
2012-08-24,16.116666666666667,12.570833333333333,80.36666666666666,12.4,56.3,19.7,1,4,0,7.872991107158737,6.539,5.89599415925805
2012-08-25,16.558333333333334,14.808333333333332,89.97500000000001,15.0,64.5,21.3,11,5,0,8.101748943740272,6.677,6.191065124966326
2012-08-26,16.741666666666667,10.216666666666669,67.7,12.8,43.1,21.3,2,6,0,8.07716303380783,6.4975000000000005,6.140090936768764
2012-08-27,16.395833333333332,12.229166666666666,77.94583333333334,9.9,59.6,20.8,0,0,1,8.27532006227758,6.819,6.206215941027073
2012-08-28,17.929166666666667,13.291666666666666,76.09166666666667,13.7,52.0,23.0,0,1,0,8.015881698910384,6.56,6.114075235007264
2012-08-29,14.729166666666666,12.4375,87.16250000000001,12.5,57.7,19.5,4,2,0,8.259175227929731,6.813,6.331897531165365
2012-08-30,14.391666666666666,10.345833333333331,77.8625,10.1,62.1,17.5,5,3,0,8.30268556815655,6.756,6.714240467967907
2012-08-31,12.45,5.229166666666667,63.86666666666667,4.5,40.8,17.8,0,4,0,8.040321547698467,6.496,6.28422940060946
2012-09-01,16.404166666666665,11.2,72.03750000000001,12.9,43.2,21.5,0,5,0,8.265210186832741,6.7075,6.333831502054065
2012-09-02,15.283333333333331,13.566666666666668,89.6875,11.2,78.8,18.5,0,6,0,8.963163850600267,7.31,6.817703405455468
2012-09-03,18.116666666666667,12.970833333333331,75.46249999999999,13.7,35.3,24.5,0,0,0,8.294886146319769,6.818,6.253127208031825
2012-09-04,17.895833333333332,13.475,77.42916666666666,11.2,55.1,25.1,0,1,0,8.281297020898176,6.8785,6.129784963969756
2012-09-05,15.170833333333333,7.6875,62.3,10.0,44.0,19.9,0,2,0,8.10804,6.6465,6.059924344519698
2012-09-06,14.0,8.145833333333334,71.96249999999999,6.2,40.3,20.6,0,3,0,8.019376917945296,6.679,5.957034852024152
2012-09-07,16.5125,9.316666666666666,68.625,8.7,28.4,25.9,0,4,0,7.992786619248721,6.657,6.074211011554056
2012-09-08,16.079166666666666,8.854166666666666,69.83749999999999,7.4,23.7,26.8,0,5,0,8.19190153367415,6.698,6.430791320054249
2012-09-09,16.866666666666667,10.545833333333333,72.43333333333334,7.8,30.4,27.1,0,6,0,8.542560124472105,6.993,6.415430165449225
2012-09-10,18.016666666666666,14.145833333333334,78.26666666666667,16.6,68.5,20.6,0,0,0,8.462809735496776,6.991,6.562062244124256
2012-09-11,15.216666666666669,8.670833333333333,63.958333333333336,10.7,41.4,18.1,0,1,0,8.199111802622804,6.857,6.16516740796586
2012-09-12,12.328248587570622,8.211864406779661,77.62824858757062,5.1,55.2,17.88813559322034,14,2,0,8.249254936765032,6.716,6.42631921695648
2012-09-13,13.045833333333334,6.9750000000000005,68.73333333333333,7.0,46.4,18.1,10,3,0,8.174790440362912,6.661,6.3169749230560095
2012-09-14,16.0,9.9375,68.5,11.8,45.1,20.0,0,4,0,8.253414074564306,6.72,6.423461843551058
2012-09-15,14.329166666666667,9.254166666666666,74.28333333333333,6.5,48.7,21.6,0,5,0,8.364317008603575,6.829,6.320596119419678
2012-09-16,15.1,10.854166666666666,76.87916666666666,10.6,58.3,18.6,0,6,0,8.966368107631231,7.313000000000001,6.873623452903017
2012-09-17,15.354166666666666,9.829166666666667,71.8125,12.2,44.2,18.2,0,0,0,8.519277253783725,6.939,6.663453867276567
2012-09-18,13.541666666666666,6.425,64.46666666666667,8.5,39.6,16.9,0,1,0,8.425707450294954,6.787,6.588541364413929
2012-09-19,11.279166666666669,4.304166666666666,65.02916666666667,6.0,38.0,16.6,0,2,0,8.617327011118377,6.981,6.749164611992
2012-09-20,11.866666666666667,7.0625,74.44166666666666,6.3,50.5,17.3,0,3,0,8.583937201216862,6.8795,6.915574483986626
2012-09-21,12.095833333333331,8.5375,80.33333333333333,8.6,56.4,16.2,4,4,0,8.757619202427394,7.058,6.92329698790476
2012-09-22,10.716666666666669,4.645833333333333,68.28750000000001,4.7,41.5,15.5,0,5,0,8.925366276549632,7.2345,7.013290184654823
2012-09-23,10.470833333333331,8.220833333333333,86.14166666666667,7.3,72.7,12.0,12,6,0,10.40763928029482,8.436,8.122277623146074
2012-09-24,12.9375,10.720833333333331,87.17083333333333,10.8,61.4,15.7,7,0,0,9.565270752688171,7.653499999999999,7.679307232919499
2012-09-25,12.166666666666666,8.195833333333333,77.4875,9.3,62.7,15.9,0,1,0,9.175886431945042,7.3835,7.408526176275357
2012-09-26,11.616666666666667,9.991666666666667,90.14166666666668,8.6,76.8,15.5,9,2,0,9.287842780748663,7.491,7.454317760362305
2012-09-27,12.4875,9.120833333333334,81.74583333333334,8.8,53.2,17.4,4,3,0,9.186605789697744,7.391999999999999,7.433837477786321
2012-09-28,11.7125,9.4375,86.70416666666667,7.1,65.8,17.4,3,4,0,9.21,7.362999999999999,7.554346082554975
2012-09-29,10.4875,6.083333333333333,77.425,5.2,43.9,16.5,0,5,0,9.338379843319924,7.539,7.579781034155508
2012-09-30,11.529166666666669,8.487499999999999,82.64999999999999,3.8,65.5,17.1,0,6,0,10.090714739517155,8.141,8.022079247768504
2012-10-01,13.954166666666666,12.283333333333331,89.95,10.8,79.1,16.0,8,0,0,9.542934892541089,7.628,7.650622207041391
2012-10-02,13.145833333333334,10.720833333333331,85.86666666666667,9.6,69.4,17.1,0,1,0,9.355276324052753,7.593,7.323153428632408
2012-10-03,11.925,8.575000000000001,81.00416666666666,8.3,58.1,14.6,4,2,0,9.347481751824818,7.488,7.359386275437365
2012-10-04,10.666666666666666,6.833333333333333,78.94583333333334,4.2,58.7,16.1,2,3,0,9.275392641862398,7.491,7.402064385803457
2012-10-05,12.279166666666669,9.8875,86.2375,8.6,64.1,16.0,14,4,0,9.49164103626943,7.616,7.681660371284228
2012-10-06,9.6125,6.733333333333333,83.91250000000001,5.3,55.1,15.5,7,5,0,9.505463545981772,7.6335,7.559290148699407
2012-10-07,8.258333333333333,6.416666666666667,88.875,2.5,68.3,14.1,0,6,0,10.15144377717954,8.149,7.858808199180918
2012-10-08,11.366666666666667,10.195833333333333,92.53333333333336,8.6,84.1,12.5,5,0,0,10.04157844951676,7.977,8.230452744311917
